Year,stat_group,stat_var,stat_label,row_group,row_var,row_label,rowLevels,col_group,col_var,col_label,colLevels,adult_child,value,se,value_rd,se_rd,asterisk,Percent,sample_size,caption
2021,Population,pctPOP,Percentage of people,Socio-economic status,poverty,Poverty status,Near-poor,Quality of Care,time,How often doctor spent enough time,Usually,Children,19.251868742646998,5.3896987402441,19.3,5.39,,TRUE,165,"How often doctor spent enough time, among children with a doctor's visit, percentage of people (standard errors), by poverty status, United States"
2021,Population,pctPOP,Percentage of people,Socio-economic status,poverty,Poverty status,Low income,Quality of Care,time,How often doctor spent enough time,Usually,Children,12.5520056664045,2.19310273104486,12.6,2.19,,TRUE,495,"How often doctor spent enough time, among children with a doctor's visit, percentage of people (standard errors), by poverty status, United States"
2021,Population,pctPOP,Percentage of people,Socio-economic status,poverty,Poverty status,Middle income,Quality of Care,time,How often doctor spent enough time,Usually,Children,13.4173265378419,1.58047358849686,13.4,1.58,,TRUE,906,"How often doctor spent enough time, among children with a doctor's visit, percentage of people (standard errors), by poverty status, United States"
2021,Population,pctPOP,Percentage of people,Socio-economic status,poverty,Poverty status,High income,Quality of Care,time,How often doctor spent enough time,Usually,Children,10.7854799796837,1.28938549166436,10.8,1.29,,TRUE,1032,"How often doctor spent enough time, among children with a doctor's visit, percentage of people (standard errors), by poverty status, United States"
2021,Population,pctPOP,Percentage of people,Socio-economic status,poverty,Poverty status,Negative or poor,Quality of Care,time,How often doctor spent enough time,Sometimes/Never,Children,6.599337112111541,1.43511665922094,6.6,1.44,,TRUE,627,"How often doctor spent enough time, among children with a doctor's visit, percentage of people (standard errors), by poverty status, United States"
2021,Population,pctPOP,Percentage of people,Socio-economic status,poverty,Poverty status,Near-poor,Quality of Care,time,How often doctor spent enough time,Sometimes/Never,Children,8.75920187010401,4.01777079926036,8.8,4.02,*,TRUE,165,"How often doctor spent enough time, among children with a doctor's visit, percentage of people (standard errors), by poverty status, United States"
2021,Population,pctPOP,Percentage of people,Socio-economic status,poverty,Poverty status,Low income,Quality of Care,time,How often doctor spent enough time,Sometimes/Never,Children,6.8821648550561,1.90919004370513,6.9,1.91,,TRUE,495,"How often doctor spent enough time, among children with a doctor's visit, percentage of people (standard errors), by poverty status, United States"
2021,Population,pctPOP,Percentage of people,Socio-economic status,poverty,Poverty status,Middle income,Quality of Care,time,How often doctor spent enough time,Sometimes/Never,Children,2.61208768314572,0.662462152503675,2.6,0.66,,TRUE,906,"How often doctor spent enough time, among children with a doctor's visit, percentage of people (standard errors), by poverty status, United States"
2021,Population,pctPOP,Percentage of people,Socio-economic status,poverty,Poverty status,High income,Quality of Care,time,How often doctor spent enough time,Sometimes/Never,Children,1.8252677887242,0.512063700056424,1.8,0.51,,TRUE,1032,"How often doctor spent enough time, among children with a doctor's visit, percentage of people (standard errors), by poverty status, United States"
2021,Population,pctPOP,Percentage of people,Socio-economic status,poverty,Poverty status,Negative or poor,Quality of Care,time,How often doctor spent enough time,Don't know/Non-response,Children,1.04301221192209,0.598283405388785,1,0.6,*,TRUE,627,"How often doctor spent enough time, among children with a doctor's visit, percentage of people (standard errors), by poverty status, United States"
2021,Population,pctPOP,Percentage of people,Socio-economic status,poverty,Poverty status,Near-poor,Quality of Care,time,How often doctor spent enough time,Don't know/Non-response,Children,0.489920553843889,0.49229505231972803,0.5,0.49,*,TRUE,165,"How often doctor spent enough time, among children with a doctor's visit, percentage of people (standard errors), by poverty status, United States"
2021,Population,pctPOP,Percentage of people,Socio-economic status,poverty,Poverty status,Low income,Quality of Care,time,How often doctor spent enough time,Don't know/Non-response,Children,0.40217504303407703,0.23686956147260999,0.4,0.24,*,TRUE,495,"How often doctor spent enough time, among children with a doctor's visit, percentage of people (standard errors), by poverty status, United States"
2021,Population,pctPOP,Percentage of people,Socio-economic status,poverty,Poverty status,Middle income,Quality of Care,time,How often doctor spent enough time,Don't know/Non-response,Children,0.49365856348485204,0.34132392171377396,0.5,0.34,*,TRUE,906,"How often doctor spent enough time, among children with a doctor's visit, percentage of people (standard errors), by poverty status, United States"
2021,Population,pctPOP,Percentage of people,Socio-economic status,poverty,Poverty status,High income,Quality of Care,time,How often doctor spent enough time,Don't know/Non-response,Children,0.6620598721256891,0.28530802255487697,0.7,0.29,*,TRUE,1032,"How often doctor spent enough time, among children with a doctor's visit, percentage of people (standard errors), by poverty status, United States"
2021,Population,pctPOP,Percentage of people,Socio-economic status,poverty,Poverty status,All persons,Quality of Care,time,How often doctor spent enough time,Always,Adults,50.8509433905164,0.715545031578202,50.9,0.72,,TRUE,10566,"How often doctor spent enough time, among adults with a doctor's visit, percentage of people (standard errors), by poverty status, United States"
2021,Population,pctPOP,Percentage of people,Socio-economic status,poverty,Poverty status,All persons,Quality of Care,time,How often doctor spent enough time,Usually,Adults,36.1880880438257,0.6622316596217169,36.2,0.66,,TRUE,10566,"How often doctor spent enough time, among adults with a doctor's visit, percentage of people (standard errors), by poverty status, United States"
2021,Population,pctPOP,Percentage of people,Socio-economic status,poverty,Poverty status,All persons,Quality of Care,time,How often doctor spent enough time,Sometimes/Never,Adults,11.8089100782835,0.44124968550269505,11.8,0.44,,TRUE,10566,"How often doctor spent enough time, among adults with a doctor's visit, percentage of people (standard errors), by poverty status, United States"
2021,Population,pctPOP,Percentage of people,Socio-economic status,poverty,Poverty status,All persons,Quality of Care,time,How often doctor spent enough time,Don't know/Non-response,Adults,1.15205848737437,0.135069114155455,1.2,0.14,,TRUE,10566,"How often doctor spent enough time, among adults with a doctor's visit, percentage of people (standard errors), by poverty status, United States"
2021,Population,pctPOP,Percentage of people,Socio-economic status,poverty,Poverty status,All persons,Quality of Care,time,How often doctor spent enough time,Always,Children,83.46625511532069,1.01348634046147,83.5,1.01,,TRUE,3225,"How often doctor spent enough time, among children with a doctor's visit, percentage of people (standard errors), by poverty status, United States"
2021,Population,pctPOP,Percentage of people,Socio-economic status,poverty,Poverty status,All persons,Quality of Care,time,How often doctor spent enough time,Usually,Children,12.378744934439299,0.83573235569374,12.4,0.84,,TRUE,3225,"How often doctor spent enough time, among children with a doctor's visit, percentage of people (standard errors), by poverty status, United States"
2021,Population,pctPOP,Percentage of people,Socio-economic status,poverty,Poverty status,All persons,Quality of Care,time,How often doctor spent enough time,Sometimes/Never,Children,3.53941388414335,0.46009411996484295,3.5,0.46,,TRUE,3225,"How often doctor spent enough time, among children with a doctor's visit, percentage of people (standard errors), by poverty status, United States"
2021,Population,pctPOP,Percentage of people,Socio-economic status,poverty,Poverty status,All persons,Quality of Care,time,How often doctor spent enough time,Don't know/Non-response,Children,0.615586066096571,0.175888661305779,0.6,0.18,,TRUE,3225,"How often doctor spent enough time, among children with a doctor's visit, percentage of people (standard errors), by poverty status, United States"
2021,Population,pctPOP,Percentage of people,Socio-economic status,poverty,Poverty status,Negative or poor,Quality of Care,rating,Rating for care,0-6 rating,Adults,20.5162342634036,1.50749173818833,20.5,1.51,,TRUE,1442,"Rating for care, among adults with a doctor's visit, percentage of people (standard errors), by poverty status, United States"
2021,Population,pctPOP,Percentage of people,Socio-economic status,poverty,Poverty status,Near-poor,Quality of Care,rating,Rating for care,0-6 rating,Adults,15.351906518817099,2.30857673072958,15.4,2.31,,TRUE,515,"Rating for care, among adults with a doctor's visit, percentage of people (standard errors), by poverty status, United States"
2021,Population,pctPOP,Percentage of people,Socio-economic status,poverty,Poverty status,Low income,Quality of Care,rating,Rating for care,0-6 rating,Adults,17.0291145264137,1.26479304038848,17,1.26,,TRUE,1335,"Rating for care, among adults with a doctor's visit, percentage of people (standard errors), by poverty status, United States"
